"mir_data...1."	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"66"	"mmu-miR-1199-5p,mmu-mir-1199"	1.22506146490066	-3.04554993057972	4.81546156308123	-0.632452339341483	0.527091342502207	NA
"67"	"mmu-miR-1199-3p,mmu-mir-1199"	1.38267274122799	0.0196769493079802	4.8159501117625	0.00408578761227636	0.996740022215608	NA
"68"	"mmu-miR-12178-5p,mmu-mir-12178"	0	NA	NA	NA	NA	NA
"69"	"mmu-miR-12178-3p,mmu-mir-12178"	0	NA	NA	NA	NA	NA
"70"	"mmu-miR-12179-5p,mmu-mir-12179"	0	NA	NA	NA	NA	NA
"71"	"mmu-miR-12180-3p,mmu-mir-12180"	2.04943670143127	1.8943474454016	4.73422585529878	0.400138798465086	0.689054288957097	NA
"72"	"mmu-miR-12181-5p,mmu-mir-12181"	0	NA	NA	NA	NA	NA
"73"	"mmu-miR-12181-3p,mmu-mir-12181"	0	NA	NA	NA	NA	NA
"74"	"mmu-miR-12182-5p,mmu-mir-12182"	0	NA	NA	NA	NA	NA
"75"	"mmu-miR-12182-3p,mmu-mir-12182"	1.56497390523331	-3.40964575839904	4.80865389996841	-0.709064496910756	0.478284453508106	NA
"76"	"mmu-miR-12183-5p,mmu-mir-12183"	0	NA	NA	NA	NA	NA
"77"	"mmu-miR-12184-5p,mmu-mir-12184"	0.695964462046935	-0.0113241833749359	4.85271037447812	-0.00233357907253094	0.998138074976496	NA
"78"	"mmu-miR-12184-3p,mmu-mir-12184"	0	NA	NA	NA	NA	NA
"79"	"mmu-miR-12185-5p,mmu-mir-12185"	0	NA	NA	NA	NA	NA
"80"	"mmu-miR-12185-3p,mmu-mir-12185"	0	NA	NA	NA	NA	NA
"81"	"mmu-miR-12186-5p,mmu-mir-12186"	0	NA	NA	NA	NA	NA
"82"	"mmu-miR-12186-3p,mmu-mir-12186"	0	NA	NA	NA	NA	NA
"83"	"mmu-miR-12187-5p,mmu-mir-12187"	0.356052021714293	2.47513540863943	4.95879484499395	0.499140514179196	0.617680397746893	NA
"84"	"mmu-miR-12187-3p,mmu-mir-12187"	0	NA	NA	NA	NA	NA
"85"	"mmu-miR-12188-5p,mmu-mir-12188"	0	NA	NA	NA	NA	NA
"86"	"mmu-miR-12188-3p,mmu-mir-12188"	0	NA	NA	NA	NA	NA
"87"	"mmu-miR-12189-3p,mmu-mir-12189"	1.31193689375515	-1.01190524025714	4.78800379530366	-0.211341779062429	0.832620584116053	NA
"88"	"mmu-miR-12190-3p,mmu-mir-12190"	0	NA	NA	NA	NA	NA
"89"	"mmu-miR-12191-5p,mmu-mir-12191"	0	NA	NA	NA	NA	NA
"90"	"mmu-miR-12191-3p,mmu-mir-12191"	1.54320053886092	2.51582446885297	4.80983668496054	0.523058189630322	0.600933759964847	NA
"91"	"mmu-miR-12192-5p,mmu-mir-12192"	0	NA	NA	NA	NA	NA
"92"	"mmu-miR-12193-5p,mmu-mir-12193"	0	NA	NA	NA	NA	NA
"93"	"mmu-miR-12193-3p,mmu-mir-12193"	0	NA	NA	NA	NA	NA
"94"	"mmu-miR-12194-3p,mmu-mir-12194"	5.98599037727271	2.82817609842194	2.51255778774591	1.12561633894168	0.260327949161133	0.449704793941677
"95"	"mmu-miR-12195-5p,mmu-mir-12195"	0	NA	NA	NA	NA	NA
"96"	"mmu-miR-12195-3p,mmu-mir-12195"	0	NA	NA	NA	NA	NA
"97"	"mmu-miR-12196-5p,mmu-mir-12196"	0	NA	NA	NA	NA	NA
"98"	"mmu-miR-12196-3p,mmu-mir-12196"	0	NA	NA	NA	NA	NA
"99"	"mmu-miR-12197-3p,mmu-mir-12197"	0.356052021714293	2.47513540863943	4.95879484499395	0.499140514179196	0.617680397746893	NA
"100"	"mmu-miR-12198-3p,mmu-mir-12198"	0	NA	NA	NA	NA	NA
"101"	"mmu-miR-12199-3p,mmu-mir-12199"	2.17406293842575	-3.92661230274908	4.61710658789302	-0.850448701584113	0.395075669302601	NA
"102"	"mmu-miR-122-5p,mmu-mir-122"	724.423043634819	6.61063954180296	0.692240682609934	9.54962588572383	1.30165479488384e-21	3.20578980911392e-20
"103"	"mmu-miR-122-3p,mmu-mir-122"	0	NA	NA	NA	NA	NA
"104"	"mmu-miR-12200-5p,mmu-mir-12200"	0	NA	NA	NA	NA	NA
"105"	"mmu-miR-12200-3p,mmu-mir-12200"	0	NA	NA	NA	NA	NA
"106"	"mmu-miR-12201-5p,mmu-mir-12201"	0.134588296429903	-0.0376879780525134	4.95879360101004	-0.00760023124270323	0.993935951213101	NA
"107"	"mmu-miR-12201-3p,mmu-mir-12201"	0	NA	NA	NA	NA	NA
"108"	"mmu-miR-12202-5p,mmu-mir-12202"	0	NA	NA	NA	NA	NA
"109"	"mmu-miR-12202-3p,mmu-mir-12202"	0	NA	NA	NA	NA	NA
"110"	"mmu-miR-12203-5p,mmu-mir-12203"	0	NA	NA	NA	NA	NA
"111"	"mmu-miR-12203-3p,mmu-mir-12203"	0	NA	NA	NA	NA	NA
"112"	"mmu-miR-12204-5p,mmu-mir-12204"	0	NA	NA	NA	NA	NA
"113"	"mmu-miR-12205-5p,mmu-mir-12205"	0	NA	NA	NA	NA	NA
"114"	"mmu-miR-12205-3p,mmu-mir-12205"	0.420448207626857	2.54513784297944	4.97569700767837	0.511513831941906	0.608991305432237	NA
"115"	"mmu-miR-12206-5p,mmu-mir-12206"	0	NA	NA	NA	NA	NA
"116"	"mmu-miR-1224-5p,mmu-mir-1224"	0.410648287805478	-0.689538243040705	4.93666214940944	-0.139677017015068	0.888915186134293	NA
"117"	"mmu-miR-1224-3p,mmu-mir-1224"	0	NA	NA	NA	NA	NA
"118"	"mmu-miR-122b-5p,mmu-mir-122b"	0	NA	NA	NA	NA	NA
"119"	"mmu-miR-122b-3p,mmu-mir-122b"	0	NA	NA	NA	NA	NA
"120"	"mmu-miR-1231-5p,mmu-mir-1231"	1.39593291931047	2.05640565171336	4.83253995296921	0.425533088546916	0.670448105895663	NA
"121"	"mmu-miR-1231-3p,mmu-mir-1231"	0.205324143902739	-0.107694992839758	4.97569705202214	-0.0216442021517348	0.98273177356138	NA
"122"	"mmu-miR-124-5p,mmu-mir-124-1"	33.7809383531608	-7.88877867966301	1.91878323305537	-4.11134438938229	3.93361949066688e-05	0.000199457647114991
"123"	"mmu-miR-124-3p,mmu-mir-124-1"	20.3489354146982	-5.77491721316478	2.03686332819129	-2.83520113167968	0.00457968430022446	0.0163127597801384
