"mir_data...1."	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"17"	"mmu-let-7f-1-3p-7f-1"	3.66773177040334	-2.44572652951682	2.94100623645237	-0.831595152435656	0.405637499226661	0.986271477582791
"18"	"mmu-let-7f-2-3p-7f-2"	3.97759288605882	-0.324348518355551	2.74987841509627	-0.117950130658484	0.906107171921454	0.986271477582791
"19"	"mmu-let-7f-5p-7f-1"	103886.281213798	0.918502478959035	0.768717273519505	1.19485083866237	0.232145313310452	0.986271477582791
"20"	"mmu-let-7f-5p-7f-2"	114433.309905276	0.97991036732017	0.771484209688229	1.27016257107345	0.20402672706298	0.986271477582791
"21"	"mmu-let-7g-3p-7g"	0.889980082737247	0.358869405641804	4.82982611247972	0.0743027589988233	0.940769481738765	0.986271477582791
"22"	"mmu-let-7g-5p-7g"	13939.6359933853	0.155527806334237	0.777669074571402	0.19999227360295	0.841486623828697	0.986271477582791
"23"	"mmu-let-7i-3p-7i"	0.741223643676898	0.874984413938126	4.86239280899582	0.179949347637923	0.85719233367308	0.986271477582791
"24"	"mmu-let-7i-5p-7i"	116039.004997833	0.224705528354923	0.802542060668526	0.279992213950433	0.779483478450127	0.986271477582791
"25"	"mmu-let-7j-7j"	1865.69001390971	-0.0438706177741432	0.779431396282412	-0.0562854126525942	0.955114439429067	0.986271477582791
"26"	"mmu-let-7k-7k"	14.9091998019368	2.24031290598648	1.70876299646421	1.31107292855836	0.189833125840036	0.986271477582791
"27"	"mmu-miR-100-3p-100"	1.25802699831188	2.30105977177948	4.78789601113258	0.480599362732434	0.630801268462155	0.986271477582791
"28"	"mmu-miR-100-5p-100"	2072.6549287167	-0.234279755458744	0.857673667110383	-0.273157221030306	0.784732362525192	0.986271477582791
"29"	"mmu-miR-101a-3p-101a"	757.850767032901	0.270963266541516	0.788326664948485	0.343719524645564	0.731057226303041	0.986271477582791
"30"	"mmu-miR-101a-5p-101a"	0.111352557556879	0.168147964440418	4.96246735517905	0.0338839436928348	0.972969696913304	0.986271477582791
"31"	"mmu-miR-101b-3p-101b"	723.36367796073	0.0582428976369367	0.793540840403032	0.0733962194149398	0.941490825953088	0.986271477582791
"32"	"mmu-miR-101b-5p-101b"	0	NA	NA	NA	NA	NA
"33"	"mmu-miR-101c-101a"	757.739414475344	0.271324127164699	0.788326584308663	0.344177315043411	0.730712941298943	0.986271477582791
"34"	"mmu-miR-101c-101c"	9.83071990975791	-0.199550383471232	1.68292556364195	-0.118573505437397	0.905613256835422	0.986271477582791
"35"	"mmu-miR-103-1-5p-104"	0	NA	NA	NA	NA	NA
"36"	"mmu-miR-103-2-5p-105"	0	NA	NA	NA	NA	NA
"37"	"mmu-miR-103-3p-104"	1661.43957035583	-0.636675682182825	0.880377838817604	-0.723184585198005	0.469566487926679	0.986271477582791
"38"	"mmu-miR-103-3p-105"	1691.24018506798	-0.644372829688355	0.881372109764032	-0.731101906391015	0.464716909969861	0.986271477582791
"39"	"mmu-miR-105-105"	0	NA	NA	NA	NA	NA
"40"	"mmu-miR-106a-3p-106a"	0	NA	NA	NA	NA	NA
"41"	"mmu-miR-106a-5p-106a"	2.8674819490895	1.15100143433277	2.75847085329666	0.417260683743386	0.676487742755926	0.986271477582791
"42"	"mmu-miR-106b-3p-106b"	1015.77619898525	-1.0160834693212	0.821731597264409	-1.23651502839102	0.216267183019612	0.986271477582791
"43"	"mmu-miR-106b-5p-106b"	51.8028528940113	-1.10193710337965	1.05310384219965	-1.04637079386018	0.295389871673095	0.986271477582791
"44"	"mmu-miR-107-3p-107"	61.2714077426921	-0.207705307826691	0.988580283197254	-0.210104643352721	0.833586001495756	0.986271477582791
"45"	"mmu-miR-107-5p-107"	0	NA	NA	NA	NA	NA
"46"	"mmu-miR-10a-3p-10a"	32.3892868439184	0.128119812438801	1.13708586105953	0.112673824225921	0.910289154312622	0.986271477582791
"47"	"mmu-miR-10a-5p-10a"	71925.4836509648	-0.0133086332610034	0.812582375164733	-0.0163781958208304	0.986932674631464	0.990856481160607
"48"	"mmu-miR-10b-3p-10b"	0.577671185703131	0.92334950289572	4.85554749087962	0.190163829028567	0.849180754145722	0.986271477582791
"49"	"mmu-miR-10b-5p-10b"	794.844533722981	1.49413194067407	0.951231231278653	1.57073473992822	0.11624427623251	0.986271477582791
"50"	"mmu-miR-1187-1187"	0.386257573087526	-0.446600054243911	4.93474762151455	-0.0905010931657013	0.927889025298973	0.986271477582791
"51"	"mmu-miR-1188-3p-1188"	0	NA	NA	NA	NA	NA
"52"	"mmu-miR-1188-5p-1188"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"53"	"mmu-miR-1190-1190"	0	NA	NA	NA	NA	NA
"54"	"mmu-miR-1191a-1191a"	6.91974040939537	-0.55003941024336	1.94038987765732	-0.283468501138254	0.776817724273182	0.986271477582791
"55"	"mmu-miR-1191b-3p-1191b"	0	NA	NA	NA	NA	NA
"56"	"mmu-miR-1191b-5p-1191b"	0.111352557556879	0.168147964440418	4.96246735517905	0.0338839436928348	0.972969696913304	0.986271477582791
"57"	"mmu-miR-1192-1192"	0	NA	NA	NA	NA	NA
"58"	"mmu-miR-1193-3p-1193"	0.444569852509731	2.70711751901549	4.96246977030578	0.545518188385595	0.585397174610062	0.986271477582791
"59"	"mmu-miR-1193-5p-1193"	0	NA	NA	NA	NA	NA
"60"	"mmu-miR-1194-1194"	1.70515240246755	-1.06591849446588	3.84598183421868	-0.277151203622994	0.781664006291771	0.986271477582791
"61"	"mmu-miR-1195-1195"	0.659447414690014	0.142692824471278	4.86645669911859	0.0293217084407886	0.97660801351255	0.986271477582791
"62"	"mmu-miR-1197-3p-1197"	0	NA	NA	NA	NA	NA
"63"	"mmu-miR-1197-5p-1197"	0	NA	NA	NA	NA	NA
"64"	"mmu-miR-1198-3p-1198"	0	NA	NA	NA	NA	NA
"65"	"mmu-miR-1198-5p-1198"	716.767597350663	-0.487892936038288	0.999931235736236	-0.487926487944002	0.625601911854358	0.986271477582791
"66"	"mmu-miR-1199-3p-1199"	0	NA	NA	NA	NA	NA
"67"	"mmu-miR-1199-5p-1199"	0.193128786543763	0.12927669899834	4.97181796484662	0.0260018970751534	0.979255825316574	0.986271477582791
"68"	"mmu-miR-12178-3p-12178"	0	NA	NA	NA	NA	NA
"69"	"mmu-miR-12178-5p-12178"	0	NA	NA	NA	NA	NA
"70"	"mmu-miR-12179-5p-12179"	0	NA	NA	NA	NA	NA
"71"	"mmu-miR-12180-3p-12180"	0	NA	NA	NA	NA	NA
"72"	"mmu-miR-12181-3p-12181"	0	NA	NA	NA	NA	NA
"73"	"mmu-miR-12181-5p-12181"	0	NA	NA	NA	NA	NA
"74"	"mmu-miR-12182-3p-12182"	4.75194968566509	3.2895289764338	2.55389572522885	1.28804357356408	0.197730795617833	0.986271477582791
"75"	"mmu-miR-12182-5p-12182"	0	NA	NA	NA	NA	NA
"76"	"mmu-miR-12183-5p-12183"	0	NA	NA	NA	NA	NA
"77"	"mmu-miR-12184-3p-12184"	0.445410230227517	-0.963314907935893	4.91130519001487	-0.196142343158474	0.844498754843022	0.986271477582791
"78"	"mmu-miR-12184-5p-12184"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"79"	"mmu-miR-12185-3p-12185"	0	NA	NA	NA	NA	NA
"80"	"mmu-miR-12185-5p-12185"	0	NA	NA	NA	NA	NA
"81"	"mmu-miR-12186-3p-12186"	0	NA	NA	NA	NA	NA
"82"	"mmu-miR-12186-5p-12186"	0	NA	NA	NA	NA	NA
"83"	"mmu-miR-12187-3p-12187"	0.193128786543763	0.12927669899834	4.97181796484662	0.0260018970751534	0.979255825316574	0.986271477582791
"84"	"mmu-miR-12187-5p-12187"	0	NA	NA	NA	NA	NA
"85"	"mmu-miR-12188-3p-12188"	0	NA	NA	NA	NA	NA
"86"	"mmu-miR-12188-5p-12188"	0	NA	NA	NA	NA	NA
"87"	"mmu-miR-12189-3p-12189"	0.111352557556879	0.168147964440418	4.96246735517905	0.0338839436928348	0.972969696913304	0.986271477582791
"88"	"mmu-miR-12190-3p-12190"	0	NA	NA	NA	NA	NA
"89"	"mmu-miR-12191-3p-12191"	0.934352430220661	0.562267056913884	4.82000156705585	0.116652878446537	0.907135132790404	0.986271477582791
"90"	"mmu-miR-12191-5p-12191"	0	NA	NA	NA	NA	NA
"91"	"mmu-miR-12192-5p-12192"	0	NA	NA	NA	NA	NA
"92"	"mmu-miR-12193-3p-12193"	0.193128786543763	0.12927669899834	4.97181796484662	0.0260018970751534	0.979255825316574	0.986271477582791
"93"	"mmu-miR-12193-5p-12193"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"94"	"mmu-miR-12194-3p-12194"	2.2479939675489	-1.60711215692788	3.43518815795033	-0.467838174514083	0.639900318911272	0.986271477582791
"95"	"mmu-miR-12195-3p-12195"	0	NA	NA	NA	NA	NA
"96"	"mmu-miR-12195-5p-12195"	0	NA	NA	NA	NA	NA
"97"	"mmu-miR-12196-3p-12196"	0	NA	NA	NA	NA	NA
"98"	"mmu-miR-12196-5p-12196"	0.193128786543763	0.12927669899834	4.97181796484662	0.0260018970751534	0.979255825316574	0.986271477582791
"99"	"mmu-miR-12197-3p-12197"	0	NA	NA	NA	NA	NA
"100"	"mmu-miR-12198-3p-12198"	0	NA	NA	NA	NA	NA
"101"	"mmu-miR-12199-3p-12199"	0	NA	NA	NA	NA	NA
"102"	"mmu-miR-122-3p-122"	0	NA	NA	NA	NA	NA
